"Title","LocaleId","Url","Status","LastContentModifiedDate","Owner","Template","ResourceUsageCurrent","ResourceUsageAverage","StorageUsageCurrentMB","ConditionalAccessPolicy","SensitivityLabel","AllowSelfServiceUpgrade","AllowEditing","SharingAllowedDomainList","SharingBlockedDomainList","DenyAddAndCustomizePages","BlockDownloadLinksFileType","DefaultLinkPermission","DefaultSharingLinkType","DisableAppViews","DisableCompanyWideSharingLinks","DisableFlows","LimitedAccessFileType","LockState","SandboxedCodeActivationCapability","SharingCapability","ShowPeoplePickerSuggestionsForGuestUsers","SharingDomainRestrictionMode","LockIssue","WebsCount","CompatibilityLevel","DisableSharingForNonOwnersStatus","HubSiteId","IsHubSite","RelatedGroupId","GroupId","ORGID"
"ATTBFri5_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFri5.class.8514303.2022","Active","15/08/2025 03:22:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d25ddcd7-3511-4ce5-815f-ac913c68ee02","d25ddcd7-3511-4ce5-815f-ac913c68ee02",
"ATTBFriAS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriAS1.class.8514303.2022","Active","15/08/2025 03:13:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4dec14e0-17e8-44a6-bd4e-4e00aaf773b3","4dec14e0-17e8-44a6-bd4e-4e00aaf773b3",
"ATTBFriBre_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriBre.class.8514303.2022","Active","15/08/2025 03:13:30","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5011aa54-940c-47be-bb4d-9b4a1f881af9","5011aa54-940c-47be-bb4d-9b4a1f881af9",
"ATTBFriEP_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriEP.class.8514303.2022","Active","15/08/2025 03:13:26","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f2cbcdfd-27cc-4f59-9903-ea693e239200","f2cbcdfd-27cc-4f59-9903-ea693e239200",
"ATTBFriL1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriL1.class.8514303.2022","Active","15/08/2025 03:20:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ef4bca68-3bf7-4e87-9ae8-1d6a3534e4a7","ef4bca68-3bf7-4e87-9ae8-1d6a3534e4a7",
"ATTBFriL2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriL2.class.8514303.2022","Active","15/08/2025 03:13:31","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4f8153bb-969c-4fbd-b4b2-541347704e8b","4f8153bb-969c-4fbd-b4b2-541347704e8b",
"ATTBFriL3_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriL3.class.8514303.2022","Active","15/08/2025 03:15:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b08c3788-f0c1-4d5c-b862-ea9093630ebc","b08c3788-f0c1-4d5c-b862-ea9093630ebc",
"ATTBFriMS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriMS1.class.8514303.2022","Active","15/08/2025 03:13:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f055445b-1b89-4041-89cc-6cdb928239e8","f055445b-1b89-4041-89cc-6cdb928239e8",
"ATTBFriMS2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriMS2.class.8514303.2022","Active","15/08/2025 03:22:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","47ff5262-1703-4a1d-8b75-2a77625c5ae8","47ff5262-1703-4a1d-8b75-2a77625c5ae8",
"ATTBFriRes_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriRes.class.8514303.2022","Active","15/08/2025 03:15:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ee25f29d-6996-4810-83b2-ee18de97e5fa","ee25f29d-6996-4810-83b2-ee18de97e5fa",
"ATTBFriTA_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriTA.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","11004dda-e56f-4219-acf4-16eb4721ec9c","11004dda-e56f-4219-acf4-16eb4721ec9c",
"ATTBFriTB_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBFriTB.class.8514303.2022","Active","15/08/2025 03:05:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8655b8c4-86ba-4205-a505-83be1d10a53f","8655b8c4-86ba-4205-a505-83be1d10a53f",
"ATTBMon1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMon1.class.8514303.2022","Active","15/08/2025 03:18:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2a6b7590-17fb-4047-b3ba-9ceb27f52137","2a6b7590-17fb-4047-b3ba-9ceb27f52137",
"ATTBMon2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMon2.class.8514303.2022","Active","15/08/2025 03:20:43","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","08068e3d-4124-4445-a0f7-4709990cfdc3","08068e3d-4124-4445-a0f7-4709990cfdc3",
"ATTBMon3_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMon3.class.8514303.2022","Active","15/08/2025 03:22:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2c2697c7-4357-4149-98a9-61d07ec0e873","2c2697c7-4357-4149-98a9-61d07ec0e873",
"ATTBMon4b_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMon4b.class.8514303.2022","Active","15/08/2025 03:13:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","32969f3d-2181-410d-958e-d277736a1aae","32969f3d-2181-410d-958e-d277736a1aae",
"ATTBMon5_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMon5.class.8514303.2022","Active","15/08/2025 03:18:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","44edd1bf-da18-4974-a15c-fe2456bb45fe","44edd1bf-da18-4974-a15c-fe2456bb45fe",
"ATTBMonAS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonAS1.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a823fcf2-fd8b-411e-849e-efbda571dee4","a823fcf2-fd8b-411e-849e-efbda571dee4",
"ATTBMonBre_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonBre.class.8514303.2022","Active","15/08/2025 03:13:32","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","322621ad-350f-42b8-b9bc-67b91c5381e1","322621ad-350f-42b8-b9bc-67b91c5381e1",
"ATTBMonEP_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonEP.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a717c35d-87bb-42c7-9108-fcc1afc7c4b8","a717c35d-87bb-42c7-9108-fcc1afc7c4b8",
"ATTBMonL1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonL1.class.8514303.2022","Active","15/08/2025 03:05:04","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","7916dcb8-e7e4-4de1-9d53-c3ffc56a0b9e","7916dcb8-e7e4-4de1-9d53-c3ffc56a0b9e",
"ATTBMonL2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonL2.class.8514303.2022","Active","15/08/2025 03:18:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","22818da9-b35f-4fa0-aaa9-d06b8d7036f8","22818da9-b35f-4fa0-aaa9-d06b8d7036f8",
"ATTBMonL3_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonL3.class.8514303.2022","Active","15/08/2025 03:05:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8608528f-c19d-4021-bfc9-389c5b4394ba","8608528f-c19d-4021-bfc9-389c5b4394ba",
"ATTBMonMS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonMS1.class.8514303.2022","Active","15/08/2025 03:13:36","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5d1e3d3f-a404-44b2-af60-ba34259b2691","5d1e3d3f-a404-44b2-af60-ba34259b2691",
"ATTBMonMS2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonMS2.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c6a7c513-44c5-4024-9fe5-7da2b303ca86","c6a7c513-44c5-4024-9fe5-7da2b303ca86",
"ATTBMonRes_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonRes.class.8514303.2022","Active","15/08/2025 03:15:06","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","bf5b0ef3-cfdf-4167-a5eb-daa1b61dbe7e","bf5b0ef3-cfdf-4167-a5eb-daa1b61dbe7e",
"ATTBMonTA_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonTA.class.8514303.2022","Active","15/08/2025 03:06:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b9d54993-af64-46a9-9b93-a18e0321b79a","b9d54993-af64-46a9-9b93-a18e0321b79a",
"ATTBMonTB_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBMonTB.class.8514303.2022","Active","15/08/2025 03:22:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b211f963-73d4-40b9-8f40-5cc00699cda9","b211f963-73d4-40b9-8f40-5cc00699cda9",
"ATTBThu1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThu1.class.8514303.2022","Active","15/08/2025 03:13:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","7d7eff73-9a1d-4478-a5a3-95c7927c6a6f","7d7eff73-9a1d-4478-a5a3-95c7927c6a6f",
"ATTBThu2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThu2.class.8514303.2022","Active","15/08/2025 03:13:26","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b67a9acb-7334-4bfe-a913-3c64ebdc4171","b67a9acb-7334-4bfe-a913-3c64ebdc4171",
"ATTBThu3_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThu3.class.8514303.2022","Active","15/08/2025 03:20:43","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e4a0be7d-035f-4bda-9465-209a853227e7","e4a0be7d-035f-4bda-9465-209a853227e7",
"ATTBThu4b_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThu4b.class.8514303.2022","Active","15/08/2025 03:13:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a3fc7dec-dfec-4b59-8445-383579355a4f","a3fc7dec-dfec-4b59-8445-383579355a4f",
"ATTBThu5_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThu5.class.8514303.2022","Active","15/08/2025 03:22:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8e882a21-7302-4960-9266-090442404f16","8e882a21-7302-4960-9266-090442404f16",
"ATTBThuAS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuAS1.class.8514303.2022","Active","15/08/2025 03:13:34","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f09fd6e5-531d-4eb1-b545-8505b6ebd76d","f09fd6e5-531d-4eb1-b545-8505b6ebd76d",
"ATTBThuBre_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuBre.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c3fd33d2-76a8-43d3-afa2-4fdbb31e000a","c3fd33d2-76a8-43d3-afa2-4fdbb31e000a",
"ATTBThuEP_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuEP.class.8514303.2022","Active","15/08/2025 03:18:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","933f6253-83af-4cc1-ae98-46f210133f7c","933f6253-83af-4cc1-ae98-46f210133f7c",
"ATTBThuL1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuL1.class.8514303.2022","Active","15/08/2025 03:13:32","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ad32a0b2-9d3c-4ac1-8ef3-79793e448f4d","ad32a0b2-9d3c-4ac1-8ef3-79793e448f4d",
"ATTBThuL2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuL2.class.8514303.2022","Active","15/08/2025 03:16:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","092acef2-7e32-41b1-ad5a-84dffd48fa8a","092acef2-7e32-41b1-ad5a-84dffd48fa8a",
"ATTBThuL3_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuL3.class.8514303.2022","Active","15/08/2025 04:28:26","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","663fed67-a35d-4dc9-bb53-3196c5024052","663fed67-a35d-4dc9-bb53-3196c5024052",
"ATTBThuMS1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuMS1.class.8514303.2022","Active","15/08/2025 04:23:06","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","bf9884c7-b6ca-4f8b-8b94-9d3b36139d21","bf9884c7-b6ca-4f8b-8b94-9d3b36139d21",
"ATTBThuMS2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/ATTBThuMS2.class.8514303.2022","Active","15/08/2025 04:21:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c32198b9-6627-4f82-b197-44a0d022a15a","c32198b9-6627-4f82-b197-44a0d022a15a",
