"DisplayName","AccessType","PrimarySmtpAddress","GroupID","SharePointSiteURL"
"9GPs_Class [8514303][2023]","Private","9GPs.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GPs.class.8514303.2023"
"9GRe_Class [8514303][2021]","Private","9GRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GRe.class.8514303.2021"
"9GRe_Class [8514303][2022]","Private","9GRe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GRe.class.8514303.2022"
"9GRe_Class [8514303][2023]","Private","9GRe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GRe.class.8514303.2023"
"9GRe_Class [8514303][2024]","Private","9GRe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GRe.class.8514303.2024"
"9GSp_Class [8514303][2023]","Private","9GSp.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GSp.class.8514303.2023"
"9GTe_Class [8514303][2021]","Private","9GTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GTe.class.8514303.2021"
"9GTe_Class [8514303][2022]","Private","9GTe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GTe.class.8514303.2022"
"9GTe_Class [8514303][2023]","Private","9GTe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9GTe.class.8514303.2023"
"9H","Private","9H@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9H"
"9H Geography","Private","9HGeography@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HGeography"
"9HAd_Class [8514303][2021]","Private","9HAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HAd.class.8514303.2021"
"9HAd_Class [8514303][2023]","Private","9HAd.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HAd.class.8514303.2023"
"9HAd_Class [8514303][2024]","Private","9HAd.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HAd.class.8514303.2024"
"9HAr_Class [8514303][2021]","Private","9HAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HAr.class.8514303.2021"
"9HCm_Class [8514303][2021]","Private","9HCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HCm.class.8514303.2021"
"9HCm_Class [8514303][2023]","Private","9HCm.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HCm.class.8514303.2023"
"9HCm_Class [8514303][2024]","Private","9HCm.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HCm.class.8514303.2024"
"9HCz_Class [8514303][2023]","Private","9HCz.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HCz.class.8514303.2023"
"9HDa_Class [8514303][2021]","Private","9HDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HDa.class.8514303.2021"
"9HDr_Class [8514303][2021]","Private","9HDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HDr.class.8514303.2021"
"9HDr_Class [8514303][2023]","Private","9HDr.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HDr.class.8514303.2023"
"9HDr_Class [8514303][2024]","Private","9HDr.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HDr.class.8514303.2024"
"9HGe_Class [8514303][2021]","Private","9HGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HGe.class.8514303.2021"
"9HGe_Class [8514303][2023]","Private","9HGe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HGe.class.8514303.2023"
"9HGe_Class [8514303][2024]","Private","9HGe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HGe.class.8514303.2024"
"9HHi_Class [8514303][2021]","Private","9HHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HHi.class.8514303.2021"
"9HHi_Class [8514303][2023]","Private","9HHi.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HHi.class.8514303.2023"
"9HHi_Class [8514303][2024]","Private","9HHi.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HHi.class.8514303.2024"
"9HLa_Class [8514303][2024]","Private","9HLa.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HLa.class.8514303.2024"
"9HMu_Class [8514303][2021]","Private","9HMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HMu.class.8514303.2021"
"9HMu_Class [8514303][2023]","Private","9HMu.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HMu.class.8514303.2023"
"9HMu_Class [8514303][2024]","Private","9HMu.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HMu.class.8514303.2024"
"9HPs_Class [8514303][2021]","Private","9HPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HPs.class.8514303.2021"
"9HPs_Class [8514303][2023]","Private","9HPs.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HPs.class.8514303.2023"
"9HRe_Class [8514303][2021]","Private","9HRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HRe.class.8514303.2021"
"9HRe_Class [8514303][2023]","Private","9HRe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HRe.class.8514303.2023"
"9HRe_Class [8514303][2024]","Private","9HRe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HRe.class.8514303.2024"
"9HSp_Class [8514303][2023]","Private","9HSp.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HSp.class.8514303.2023"
"9HTe_Class [8514303][2021]","Private","9HTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HTe.class.8514303.2021"
"9HTe_Class [8514303][2023]","Private","9HTe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9HTe.class.8514303.2023"
"9S1 KS4 Science revision group 2016","Public","9s1ks4sciencerevisiongroup2016@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s1ks4sciencerevisiongroup2016"
"9S1En_Class [8514303][2024]","Private","9S1En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S1En.class.8514303.2024"
"9S1Ma_Class [8514303][2023]","Private","9S1Ma.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S1Ma.class.8514303.2023"
"9S1Sc_Class [8514303][2024]","Private","9S1Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S1Sc.class.8514303.2024"
"9S2 2017-2018","Public","9s22017-2018@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s22017-2018"
"9S2 2018-2019","Private","9s22018-2019@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s22018-2019"
"9S2 Science group","Private","9S2Sciencegroup@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S2Sciencegroup"
"9S2En_Class [8514303][2024]","Private","9S2En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S2En.class.8514303.2024"
"9S2Ma_Class [8514303][2023]","Private","9S2Ma.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S2Ma.class.8514303.2023"
"9S2Sc_Class [8514303][2024]","Private","9S2Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S2Sc.class.8514303.2024"
"9S3 2018","Private","9s32018@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s32018"
"9S3 2018-2019","Private","9s32018-2019@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s32018-2019"
"9S3 Science 2018-2019","Private","9s3science2018-2019@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9s3science2018-2019"
"9S3En_Class [8514303][2024]","Private","9S3En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S3En.class.8514303.2024"
"9S3Ma_Class [8514303][2023]","Private","9S3Ma.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S3Ma.class.8514303.2023"
"9S3Sc_Class [8514303][2024]","Private","9S3Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S3Sc.class.8514303.2024"
"9S4En_Class [8514303][2024]","Private","9S4En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S4En.class.8514303.2024"
"9S4Ma_Class [8514303][2023]","Private","9S4Ma.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S4Ma.class.8514303.2023"
"9S4Sc_Class [8514303][2024]","Private","9S4Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9S4Sc.class.8514303.2024"
"9SAPe_Class [8514303][2024]","Private","9SAPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SAPe.class.8514303.2024"
"9SAPs_Class [8514303][2024]","Private","9SAPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SAPs.class.8514303.2024"
"9SATe_Class [8514303][2024]","Private","9SATe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SATe.class.8514303.2024"
"9SBPe_Class [8514303][2021]","Private","9SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBPe.class.8514303.2021"
"9SBPe_Class [8514303][2022]","Private","9SBPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBPe.class.8514303.2022"
"9SBPe_Class [8514303][2023]","Private","9SBPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBPe.class.8514303.2023"
"9SBPe_Class [8514303][2024]","Private","9SBPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBPe.class.8514303.2024"
"9SBPs_Class [8514303][2024]","Private","9SBPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBPs.class.8514303.2024"
"9SBTe_Class [8514303][2024]","Private","9SBTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SBTe.class.8514303.2024"
"9SCPe_Class [8514303][2021]","Private","9SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCPe.class.8514303.2021"
"9SCPe_Class [8514303][2022]","Private","9SCPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCPe.class.8514303.2022"
"9SCPe_Class [8514303][2023]","Private","9SCPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCPe.class.8514303.2023"
"9SCPe_Class [8514303][2024]","Private","9SCPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCPe.class.8514303.2024"
"9SCPs_Class [8514303][2024]","Private","9SCPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCPs.class.8514303.2024"
"9SCTe_Class [8514303][2024]","Private","9SCTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SCTe.class.8514303.2024"
"9SD/Ge","Private","9SDGe@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDGe"
"9SDPe_Class [8514303][2021]","Private","9SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDPe.class.8514303.2021"
"9SDPe_Class [8514303][2023]","Private","9SDPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDPe.class.8514303.2023"
"9SDPe_Class [8514303][2024]","Private","9SDPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDPe.class.8514303.2024"
"9SDPs_Class [8514303][2024]","Private","9SDPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDPs.class.8514303.2024"
"9SDTe_Class [8514303][2024]","Private","9SDTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SDTe.class.8514303.2024"
"9SJEn_Class [8514303][2021]","Private","9SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJEn.class.8514303.2021"
"9SJEn_Class [8514303][2022]","Private","9SJEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJEn.class.8514303.2022"
"9SJEn_Class [8514303][2023]","Private","9SJEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJEn.class.8514303.2023"
"9SJSc_Class [8514303][2021]","Private","9SJSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSc.class.8514303.2021"
"9SJSc_Class [8514303][2022]","Private","9SJSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSc.class.8514303.2022"
"9SJSc_Class [8514303][2023]","Private","9SJSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSc.class.8514303.2023"
"9SJSp_Class [8514303][2021]","Private","9SJSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSp.class.8514303.2021"
"9SJSp_Class [8514303][2021]","Private","9SJSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSp1.class.8514303.2021"
"9SJSp_Class [8514303][2022]","Private","9SJSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SJSp.class.8514303.2022"
"9SKEn_Class [8514303][2021]","Private","9SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKEn.class.8514303.2021"
"9SKEn_Class [8514303][2022]","Private","9SKEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKEn.class.8514303.2022"
"9SKEn_Class [8514303][2023]","Private","9SKEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKEn.class.8514303.2023"
"9SKSc_Class [8514303][2021]","Private","9SKSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSc.class.8514303.2021"
"9SKSc_Class [8514303][2022]","Private","9SKSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSc.class.8514303.2022"
"9SKSc_Class [8514303][2023]","Private","9SKSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSc.class.8514303.2023"
"9SKSp_Class [8514303][2021]","Private","9SKSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSp.class.8514303.2021"
"9SKSp_Class [8514303][2021]","Private","9SKSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSp1.class.8514303.2021"
"9SKSp_Class [8514303][2022]","Private","9SKSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SKSp.class.8514303.2022"
"9SL Miss Reilly","Private","9SLSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSc.class.8514303.2021"
"9SLEn_Class [8514303][2021]","Private","9SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLEn.class.8514303.2021"
"9SLEn_Class [8514303][2022]","Private","9SLEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLEn.class.8514303.2022"
"9SLEn_Class [8514303][2023]","Private","9SLEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLEn.class.8514303.2023"
"9SLSc_Class [8514303][2022]","Private","9SLSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSc.class.8514303.2022"
"9SLSc_Class [8514303][2023]","Private","9SLSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSc.class.8514303.2023"
"9SLSp_Class [8514303][2021]","Private","9SLSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSp1.class.8514303.2021"
"9SLSp_Class [8514303][2021]","Private","9SLSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSp.class.8514303.2021"
"9SLSp_Class [8514303][2022]","Private","9SLSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9SLSp.class.8514303.2022"
"9sMa1_Class [8514303][2021]","Private","9sMa11.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa11.class.8514303.2021"
"9sMa1_Class [8514303][2021]","Private","9sMa1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa1.class.8514303.2021"
"9sMa1_Class [8514303][2022]","Private","9sMa1.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa1.class.8514303.2022"
"9sMa1_Class [8514303][2024]","Private","9sMa1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa1.class.8514303.2024"
"9sMa2_Class [8514303][2021]","Private","9sMa21.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa21.class.8514303.2021"
"9sMa2_Class [8514303][2021]","Private","9sMa2.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa2.class.8514303.2021"
"9sMa2_Class [8514303][2022]","Private","9sMa2.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa2.class.8514303.2022"
"9sMa2_Class [8514303][2024]","Private","9sMa2.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa2.class.8514303.2024"
"9sMa3_Class [8514303][2021]","Private","9sMa3.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa3.class.8514303.2021"
"9sMa3_Class [8514303][2021]","Private","9sMa31.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa31.class.8514303.2021"
"9sMa3_Class [8514303][2022]","Private","9sMa3.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa3.class.8514303.2022"
"9sMa3_Class [8514303][2024]","Private","9sMa3.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/9sMa3.class.8514303.2024"
